,params,perc_distance,precision_micro_train,precision_macro_train,precision_weighted_train,recall_micro_train,recall_macro_train,recall_weighted_train,f1_micro_train,f1_macro_train,f1_weighted_train,accuracy_train,precision_micro_test,precision_macro_test,precision_weighted_test,recall_micro_test,recall_macro_test,recall_weighted_test,f1_micro_test,f1_macro_test,f1_weighted_test,accuracy_test
178,"(10, (0.6, 0.4), (100, 350))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6113989637305699,0.5468288325431182,0.5728021464512952,0.6113989637305699,0.5677324483834431,0.6113989637305699,0.6113989637305699,0.5509378674193651,0.5849431939369256,0.6113989637305699
179,"(10, (0.6, 0.4), (100, 400))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6113989637305699,0.5507936507936507,0.5696274364668147,0.6113989637305699,0.565149136577708,0.6113989637305699,0.6113989637305699,0.547767782775279,0.5795230623030454,0.6113989637305699
180,"(10, (0.6, 0.4), (100, 450))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7305699481865285,0.7058081785345718,0.717363578578418,0.7305699481865285,0.6897959183673469,0.7305699481865285,0.7305699481865285,0.6889713357573571,0.7160341153954792,0.7305699481865285
181,"(10, (0.6, 0.4), (100, 500))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7616580310880829,0.7434435315597288,0.7552351168032952,0.7616580310880829,0.7205651491365778,0.7616580310880829,0.7616580310880829,0.7215257276846015,0.749740178973371,0.7616580310880829
182,"(10, (0.6, 0.4), (150, 200))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5595854922279793,0.5251536624515523,0.5455475973766881,0.5595854922279793,0.5267333028635018,0.5595854922279793,0.5595854922279793,0.5239583333333333,0.5506314766839377,0.5595854922279793
183,"(10, (0.6, 0.4), (150, 250))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7202072538860104,0.7085470085470086,0.7189451308622294,0.7202072538860104,0.6944167345614,0.7202072538860104,0.7202072538860104,0.6982514304600193,0.7169191036208423,0.7202072538860104
184,"(10, (0.6, 0.4), (150, 300))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5906735751295337,0.5750104693325162,0.5780791943548956,0.5906735751295337,0.5441567474117203,0.5906735751295337,0.5906735751295337,0.5363612460386653,0.5637891658282765,0.5906735751295337
185,"(10, (0.6, 0.4), (150, 350))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6735751295336787,0.6333808155677346,0.6509022479358239,0.6735751295336787,0.6292709099219045,0.6735751295336787,0.6735751295336787,0.6234968734968734,0.6547768581447337,0.6735751295336787
186,"(10, (0.6, 0.4), (150, 400))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7357512953367875,0.7170180674561152,0.7261213822978204,0.7357512953367875,0.697507435301287,0.7357512953367875,0.7357512953367874,0.6984773241476354,0.7231831275504846,0.7357512953367875
187,"(10, (0.6, 0.4), (150, 450))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6528497409326425,0.6223832528180354,0.6259542940101624,0.6528497409326425,0.6188051851704656,0.6528497409326425,0.6528497409326425,0.6071766954119896,0.6249951012218614,0.6528497409326425
188,"(10, (0.6, 0.4), (150, 500))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7409326424870466,0.7320048692706679,0.7368343762391877,0.7409326424870466,0.7035444362749969,0.7409326424870466,0.7409326424870466,0.7063765464536177,0.7291418280965737,0.7409326424870466
189,"(10, (0.6, 0.4), (200, 200))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5440414507772021,0.5302961739945781,0.5457635603614428,0.5440414507772021,0.5253171180838451,0.5440414507772021,0.5440414507772021,0.5273993619299141,0.5445613954261325,0.5440414507772021
190,"(10, (0.6, 0.4), (200, 250))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5129533678756477,0.47959183673469385,0.49166754784815475,0.5129533678756477,0.47799614490392067,0.5129533678756477,0.5129533678756477,0.47197524885660475,0.49576827376247773,0.5129533678756477
191,"(10, (0.6, 0.4), (200, 300))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6217616580310881,0.5991943555257782,0.6050049455450045,0.6217616580310881,0.5867906656333419,0.6217616580310881,0.6217616580310881,0.5833463440020817,0.6039978481836972,0.6217616580310881
192,"(10, (0.6, 0.4), (200, 350))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6062176165803109,0.5677933177933178,0.5742448397888812,0.6062176165803109,0.5703541786724426,0.6062176165803109,0.6062176165803109,0.5550006398630251,0.5749875622837547,0.6062176165803109
193,"(10, (0.6, 0.4), (200, 400))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7046632124352331,0.6751461988304093,0.6885783110626306,0.7046632124352331,0.6676470003775609,0.7046632124352331,0.7046632124352331,0.6655938697318008,0.6909534869870764,0.7046632124352331
194,"(10, (0.6, 0.4), (200, 450))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6373056994818653,0.6075160673109945,0.6129645780708753,0.6373056994818653,0.5950479899846989,0.6373056994818653,0.6373056994818653,0.5852584864806829,0.6090533895808776,0.6373056994818653
195,"(10, (0.6, 0.4), (200, 500))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6010362694300518,0.5483669982916289,0.5641404540278453,0.6010362694300518,0.5507779742861117,0.6010362694300518,0.6010362694300518,0.5351254480286739,0.5683492116552454,0.6010362694300518
196,"(10, (0.7, 0.3), (50, 200))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6424870466321243,0.6062947477728589,0.6130975136499911,0.6424870466321243,0.6051997429935948,0.6424870466321243,0.6424870466321243,0.5932714487746136,0.6145195947566015,0.6424870466321243
197,"(10, (0.7, 0.3), (50, 250))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6010362694300518,0.5479603729603729,0.5626154933149752,0.6010362694300518,0.5652259735442375,0.6010362694300518,0.6010362694300518,0.5471895047780823,0.5713128744723729,0.6010362694300518
198,"(10, (0.7, 0.3), (50, 300))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7305699481865285,0.7290281766513366,0.7267693952444988,0.7305699481865285,0.6974027780537727,0.7305699481865285,0.7305699481865285,0.7008783099879191,0.7170723586878792,0.7305699481865285
199,"(10, (0.7, 0.3), (50, 350))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.689119170984456,0.6493341992657998,0.6668074964396987,0.689119170984456,0.6588173731030874,0.689119170984456,0.689119170984456,0.6435344708003884,0.6665087466228526,0.689119170984456
200,"(10, (0.7, 0.3), (50, 400))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6683937823834197,0.661875,0.6634488341968912,0.6683937823834197,0.6207936728732388,0.6683937823834197,0.6683937823834197,0.6168578032855577,0.6447560315357937,0.6683937823834197
201,"(10, (0.7, 0.3), (50, 450))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7098445595854922,0.6981736816642478,0.698334110410071,0.7098445595854922,0.6759811616954474,0.7098445595854922,0.7098445595854923,0.6747019415342316,0.6916559814031673,0.7098445595854922
202,"(10, (0.7, 0.3), (50, 500))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6010362694300518,0.5797668541615716,0.5769605551099437,0.6010362694300518,0.5574760381270327,0.6010362694300518,0.6010362694300518,0.5433891505320078,0.5642415196449245,0.6010362694300518
203,"(10, (0.7, 0.3), (100, 200))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5958549222797928,0.5403374942209894,0.5592794741519527,0.5958549222797928,0.5550742205353417,0.5958549222797928,0.5958549222797928,0.5392395215404066,0.5681720269734393,0.5958549222797928
204,"(10, (0.7, 0.3), (100, 250))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6113989637305699,0.5632465000886053,0.5713023333966886,0.6113989637305699,0.5795971358358338,0.6113989637305699,0.6113989637305699,0.556034635081664,0.5742743485512771,0.6113989637305699
205,"(10, (0.7, 0.3), (100, 300))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6839378238341969,0.6608249077194672,0.6722190484981079,0.6839378238341969,0.6413449118693242,0.6839378238341969,0.6839378238341969,0.63967258794845,0.6682178223182332,0.6839378238341969
206,"(10, (0.7, 0.3), (100, 350))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7512953367875648,0.7319135269131424,0.7388099268538997,0.7512953367875648,0.7237048665620094,0.7512953367875648,0.7512953367875648,0.7216202183961947,0.7383498223305057,0.7512953367875648
207,"(10, (0.7, 0.3), (100, 400))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6632124352331606,0.6735145385587863,0.6631092668164519,0.6632124352331606,0.6231292517006802,0.6632124352331606,0.6632124352331606,0.6215879028379029,0.6381970612864395,0.6632124352331606
208,"(10, (0.7, 0.3), (100, 450))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6683937823834197,0.6670661258603737,0.6599248972136885,0.6683937823834197,0.6316064887493459,0.6683937823834197,0.6683937823834197,0.6275594977967152,0.6425823429731411,0.6683937823834197
209,"(10, (0.7, 0.3), (100, 500))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6476683937823834,0.624973544973545,0.6322789703100584,0.6476683937823834,0.5969318204399578,0.6476683937823834,0.6476683937823834,0.5882111731296514,0.6199576427914736,0.6476683937823834
210,"(10, (0.7, 0.3), (150, 200))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5751295336787565,0.5688464540923558,0.5688766342805246,0.5751295336787565,0.5375739390205937,0.5751295336787565,0.5751295336787565,0.5358424210883227,0.5565446850590824,0.5751295336787565
211,"(10, (0.7, 0.3), (150, 250))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6010362694300518,0.5757943177895615,0.5764394640445375,0.6010362694300518,0.5738847048069471,0.6010362694300518,0.6010362694300518,0.5616495928552666,0.5743611100903572,0.6010362694300518
212,"(10, (0.7, 0.3), (150, 300))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5699481865284974,0.5123309920899829,0.52436239494286,0.5699481865284974,0.5225920553226159,0.5699481865284974,0.5699481865284974,0.5008105884630275,0.5298087309611068,0.5699481865284974
213,"(10, (0.7, 0.3), (150, 350))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6735751295336787,0.6704242618057776,0.6685731494537795,0.6735751295336787,0.6309454258821348,0.6735751295336787,0.6735751295336787,0.6295659295659295,0.6520388028160049,0.6735751295336787
214,"(10, (0.7, 0.3), (150, 400))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6321243523316062,0.5904938271604938,0.599932834388793,0.6321243523316062,0.589010989010989,0.6321243523316062,0.6321243523316062,0.5758428272494769,0.6016488513937596,0.6321243523316062
215,"(10, (0.7, 0.3), (150, 450))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6321243523316062,0.5959112017215992,0.6049195509147023,0.6321243523316062,0.5839874411302982,0.6321243523316062,0.6321243523316062,0.57209660055781,0.6012106493009074,0.6321243523316062
216,"(10, (0.7, 0.3), (150, 500))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6062176165803109,0.5576051938707093,0.570072998452688,0.6062176165803109,0.5592552113347774,0.6062176165803109,0.6062176165803109,0.543626863267899,0.5730563179789305,0.6062176165803109
217,"(10, (0.7, 0.3), (200, 200))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.538860103626943,0.48792865814142417,0.4891453338151608,0.538860103626943,0.5176559426107347,0.538860103626943,0.538860103626943,0.4892543859649123,0.49885124079629123,0.538860103626943
218,"(10, (0.7, 0.3), (200, 250))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5803108808290155,0.5652965465465466,0.563149127106381,0.5803108808290155,0.5449993044929754,0.5803108808290155,0.5803108808290155,0.5379043421758906,0.5547057426048664,0.5803108808290155
219,"(10, (0.7, 0.3), (200, 300))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5854922279792746,0.5427073090789905,0.547377484320948,0.5854922279792746,0.545583530393657,0.5854922279792746,0.5854922279792746,0.5275252525252525,0.5489676558329408,0.5854922279792746
220,"(10, (0.7, 0.3), (200, 350))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5751295336787565,0.5152148664343786,0.5241808235995018,0.5751295336787565,0.537001636097477,0.5751295336787565,0.5751295336787565,0.5118255198881473,0.5338716335501692,0.5751295336787565
221,"(10, (0.7, 0.3), (200, 400))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6113989637305699,0.555185776156827,0.569334030951079,0.6113989637305699,0.5710814803039034,0.6113989637305699,0.6113989637305699,0.5516237645269904,0.577649468105761,0.6113989637305699
222,"(10, (0.7, 0.3), (200, 450))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5595854922279793,0.4926279663121768,0.5019168141611556,0.5595854922279793,0.5173591929468965,0.5595854922279793,0.5595854922279793,0.48955040561505925,0.513945352776056,0.5595854922279793
223,"(10, (0.7, 0.3), (200, 500))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6632124352331606,0.6337028824833704,0.6357501464793264,0.6632124352331606,0.6315018315018315,0.6632124352331606,0.6632124352331606,0.6169081408956799,0.6323587337969209,0.6632124352331606
224,"(10, (0.8, 0.2), (50, 200))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6994818652849741,0.6894392523364486,0.6879642632318047,0.6994818652849741,0.6657247514390371,0.6994818652849741,0.6994818652849741,0.6630347697751376,0.6788577582491113,0.6994818652849741
225,"(10, (0.8, 0.2), (50, 250))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6321243523316062,0.6216501131112137,0.6189249685626675,0.6321243523316062,0.5934118925077334,0.6321243523316062,0.6321243523316062,0.5879310344827586,0.6064588172235127,0.6321243523316062
226,"(10, (0.8, 0.2), (50, 300))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6269430051813472,0.5756065867207097,0.6026835270293978,0.6269430051813472,0.5908669991852632,0.6269430051813472,0.6269430051813472,0.5785339317285462,0.6096550207909217,0.6269430051813472
227,"(10, (0.8, 0.2), (50, 350))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5854922279792746,0.5171703296703297,0.5311817931636584,0.5854922279792746,0.5411826268969127,0.5854922279792746,0.5854922279792746,0.5144842761420537,0.5421391627328184,0.5854922279792746
228,"(10, (0.8, 0.2), (50, 400))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6321243523316062,0.6488481019552311,0.6314853261009129,0.6321243523316062,0.5940345368916797,0.6321243523316062,0.6321243523316062,0.5870993756565897,0.598525012452783,0.6321243523316062
229,"(10, (0.8, 0.2), (50, 450))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6424870466321243,0.6496754365606824,0.6448714917244603,0.6424870466321243,0.5908948194662481,0.6424870466321243,0.6424870466321243,0.5830130882762462,0.6114786101696382,0.6424870466321243
230,"(10, (0.8, 0.2), (50, 500))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6113989637305699,0.6094707761374428,0.6044737262353844,0.6113989637305699,0.5601255886970172,0.6113989637305699,0.6113989637305699,0.5477937653934813,0.5745815074187013,0.6113989637305699
231,"(10, (0.8, 0.2), (100, 200))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5803108808290155,0.5322086109320152,0.5393432728787155,0.5803108808290155,0.5524630884486219,0.5803108808290155,0.5803108808290155,0.526933050447902,0.5427561908670512,0.5803108808290155
232,"(10, (0.8, 0.2), (100, 250))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5647668393782384,0.5268460466736329,0.5273952225488764,0.5647668393782384,0.519138366154641,0.5647668393782384,0.5647668393782384,0.4974295140723613,0.520457568465111,0.5647668393782384
233,"(10, (0.8, 0.2), (100, 300))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6062176165803109,0.5673937117819827,0.5703641612137659,0.6062176165803109,0.5659532751756983,0.6062176165803109,0.6062176165803109,0.5475826833215149,0.5681627089404452,0.6062176165803109
234,"(10, (0.8, 0.2), (100, 350))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6373056994818653,0.6088394062078272,0.6073870906840637,0.6373056994818653,0.6050950857460803,0.6373056994818653,0.6373056994818653,0.5882612206446404,0.6021182299672997,0.6373056994818653
235,"(10, (0.8, 0.2), (100, 400))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6528497409326425,0.6174740436591873,0.6245746947999354,0.6528497409326425,0.6145473574045003,0.6528497409326425,0.6528497409326425,0.6024527365805257,0.6242464996458733,0.6528497409326425
236,"(10, (0.8, 0.2), (100, 450))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6217616580310881,0.6023711055969121,0.5987591623560201,0.6217616580310881,0.580429094714809,0.6217616580310881,0.6217616580310881,0.5671923314780457,0.5859493208493948,0.6217616580310881
237,"(10, (0.8, 0.2), (100, 500))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6113989637305699,0.5648725648725649,0.5665633748535304,0.6113989637305699,0.5751962323390895,0.6113989637305699,0.6113989637305699,0.5496046903609929,0.5666721233948125,0.6113989637305699
238,"(10, (0.8, 0.2), (150, 200))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5233160621761658,0.4865240619335893,0.4862579728070551,0.5233160621761658,0.4878233279679935,0.5233160621761658,0.5233160621761658,0.4711333720480062,0.48846871934670494,0.5233160621761658
239,"(10, (0.8, 0.2), (150, 250))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5440414507772021,0.4838588588588589,0.485850487793493,0.5440414507772021,0.5054666852135207,0.5440414507772021,0.5440414507772021,0.4747856931717411,0.4934201639100715,0.5440414507772021
240,"(10, (0.8, 0.2), (150, 300))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5647668393782384,0.5014445479962721,0.5099800085953382,0.5647668393782384,0.5224873980751016,0.5647668393782384,0.5647668393782384,0.49447709912826193,0.5183294514057257,0.5647668393782384
241,"(10, (0.8, 0.2), (150, 350))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5854922279792746,0.524775707384403,0.5314109784485995,0.5854922279792746,0.549698282428843,0.5854922279792746,0.5854922279792746,0.5196369076128186,0.5388758477036003,0.5854922279792746
242,"(10, (0.8, 0.2), (150, 400))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5958549222797928,0.542501263683619,0.5525087076020024,0.5958549222797928,0.5497645211930926,0.5958549222797928,0.5958549222797928,0.5290180994247259,0.556238660706402,0.5958549222797928
243,"(10, (0.8, 0.2), (150, 450))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5699481865284974,0.46780242749799444,0.4876838307464595,0.5699481865284974,0.5324960753532182,0.5699481865284974,0.5699481865284974,0.48561570018078154,0.5125990011261919,0.5699481865284974
244,"(10, (0.8, 0.2), (150, 500))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6269430051813472,0.5762470490077206,0.5862648180766562,0.6269430051813472,0.5889063317634746,0.6269430051813472,0.6269430051813472,0.5690307328605201,0.5916767721309668,0.6269430051813472
245,"(10, (0.8, 0.2), (200, 200))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5595854922279793,0.5098930330866103,0.5104901136918257,0.5595854922279793,0.5251091283641013,0.5595854922279793,0.5595854922279793,0.49856364740890236,0.5143933037681625,0.5595854922279793
246,"(10, (0.8, 0.2), (200, 250))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.533678756476684,0.4674818359028885,0.4724308809391984,0.533678756476684,0.5064523180255549,0.533678756476684,0.533678756476684,0.47599848006100154,0.49056702427146803,0.533678756476684
247,"(10, (0.8, 0.2), (200, 300))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5906735751295337,0.5437600116499199,0.5512690791960649,0.5906735751295337,0.5575528750935622,0.5906735751295337,0.5906735751295337,0.5379239968621555,0.556875106447174,0.5906735751295337
248,"(10, (0.8, 0.2), (200, 350))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5647668393782384,0.5083140714184632,0.5154050305921655,0.5647668393782384,0.5208128821148712,0.5647668393782384,0.5647668393782384,0.4961052185951784,0.5205783765681388,0.5647668393782384
249,"(10, (0.8, 0.2), (200, 400))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6062176165803109,0.5571302888489661,0.5629866311429451,0.6062176165803109,0.5718856189018937,0.6062176165803109,0.6062176165803109,0.5475986729020709,0.5659051766391799,0.6062176165803109
250,"(10, (0.8, 0.2), (200, 450))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5958549222797928,0.5157756998353329,0.5299840299691752,0.5958549222797928,0.5640694447204393,0.5958549222797928,0.5958549222797928,0.5235420887997991,0.544835612160684,0.5958549222797928
251,"(10, (0.8, 0.2), (200, 500))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5699481865284974,0.4952217943232064,0.5091710066268921,0.5699481865284974,0.5241234955520669,0.5699481865284974,0.5699481865284974,0.4939498510919858,0.5222427726019889,0.5699481865284974
252,"(10, (0.9, 0.1), (50, 200))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6683937823834197,0.6261252192919388,0.6324320651343811,0.6683937823834197,0.6483516483516484,0.6683937823834197,0.6683937823834197,0.6108837970540099,0.6223785860264749,0.6683937823834197
253,"(10, (0.9, 0.1), (50, 250))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6424870466321243,0.6197332653754671,0.6198278958237603,0.6424870466321243,0.6077830547993296,0.6424870466321243,0.6424870466321243,0.5989215870871036,0.615782538251222,0.6424870466321243
254,"(10, (0.9, 0.1), (50, 300))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5803108808290155,0.51435470189991,0.5304880677646772,0.5803108808290155,0.5378720134597169,0.5803108808290155,0.5803108808290155,0.5137903861308116,0.5416896336309852,0.5803108808290155
255,"(10, (0.9, 0.1), (50, 350))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6373056994818653,0.6159003831417625,0.6124688395994452,0.6373056994818653,0.6008372579801151,0.6373056994818653,0.6373056994818653,0.5868782308034645,0.6023887835567657,0.6373056994818653
256,"(10, (0.9, 0.1), (50, 400))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6269430051813472,0.5979486831285034,0.6005739318536107,0.6269430051813472,0.5864660956885189,0.6269430051813472,0.6269430051813472,0.5736662867686965,0.5946010269899089,0.6269430051813472
257,"(10, (0.9, 0.1), (50, 450))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5699481865284974,0.5239105829088851,0.5220691080869482,0.5699481865284974,0.5257980115122972,0.5699481865284974,0.5699481865284974,0.4973057853874727,0.5174672532367622,0.5699481865284974
258,"(10, (0.9, 0.1), (50, 500))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6062176165803109,0.6109546566535814,0.5959506520679845,0.6062176165803109,0.5650444793301936,0.6062176165803109,0.6062176165803109,0.5521126373781698,0.5662971923219907,0.6062176165803109
259,"(10, (0.9, 0.1), (100, 200))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5492227979274611,0.5051260676260676,0.511533339577381,0.5492227979274611,0.5125555577635144,0.5492227979274611,0.5492227979274611,0.4946003780833772,0.5150963224066998,0.5492227979274611
260,"(10, (0.9, 0.1), (100, 250))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5751295336787565,0.5357677138582891,0.532515014491283,0.5751295336787565,0.551592711086382,0.5751295336787565,0.5751295336787565,0.5273569032956461,0.5357304862310021,0.5751295336787565
261,"(10, (0.9, 0.1), (100, 300))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5699481865284974,0.5236090016577822,0.5240447127468485,0.5699481865284974,0.5318734309692719,0.5699481865284974,0.5699481865284974,0.5085782740769264,0.5266785177263787,0.5699481865284974
262,"(10, (0.9, 0.1), (100, 350))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.616580310880829,0.5787815126050421,0.5725007619628163,0.616580310880829,0.5905146089594552,0.616580310880829,0.616580310880829,0.5615137058436027,0.5690912485955486,0.616580310880829
263,"(10, (0.9, 0.1), (100, 400))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5751295336787565,0.5287878787878788,0.5286622703721149,0.5751295336787565,0.5335095284462373,0.5751295336787565,0.5751295336787565,0.508228716170866,0.5278981972743971,0.5751295336787565
264,"(10, (0.9, 0.1), (100, 450))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5906735751295337,0.5480225988700566,0.545153830391382,0.5906735751295337,0.5590843153230134,0.5906735751295337,0.5906735751295337,0.5333688191154141,0.5458777447140575,0.5906735751295337
265,"(10, (0.9, 0.1), (100, 500))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5440414507772021,0.45918803418803417,0.46816239316239316,0.5440414507772021,0.5036490935225112,0.5440414507772021,0.5440414507772021,0.465412753153325,0.4881084200370236,0.5440414507772021
266,"(10, (0.9, 0.1), (150, 200))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5854922279792746,0.5254096356077281,0.5242131993203046,0.5854922279792746,0.5624717657267385,0.5854922279792746,0.5854922279792746,0.5244826810616284,0.5331593980966766,0.5854922279792746
