,params,perc_distance,precision_micro_train,precision_macro_train,precision_weighted_train,recall_micro_train,recall_macro_train,recall_weighted_train,f1_micro_train,f1_macro_train,f1_weighted_train,accuracy_train,precision_micro_test,precision_macro_test,precision_weighted_test,recall_micro_test,recall_macro_test,recall_weighted_test,f1_micro_test,f1_macro_test,f1_weighted_test,accuracy_test
0,"(5, (0, 1), (50, 200))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.84,0.8220354808590103,0.8616246498599439,0.84,0.7866666666666666,0.84,0.8399999999999999,0.7796056528729797,0.8322289921299821,0.84
1,"(5, (0, 1), (50, 250))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.84,0.8253439153439154,0.8640079365079365,0.84,0.7933333333333333,0.84,0.8399999999999999,0.783160992013451,0.8323707440100883,0.84
2,"(5, (0, 1), (50, 300))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.78,0.7330994152046784,0.7948245614035088,0.78,0.7133333333333333,0.78,0.78,0.693033033033033,0.7647747747747747,0.78
3,"(5, (0, 1), (50, 350))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.7029914529914528,0.7628205128205127,0.75,0.6733333333333333,0.75,0.75,0.6611268935280507,0.7360412485774106,0.75
4,"(5, (0, 1), (50, 400))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.6812324929971988,0.7609243697478992,0.75,0.68,0.75,0.75,0.6693877551020408,0.746938775510204,0.75
5,"(5, (0, 1), (50, 450))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.6858832224685883,0.7644124168514412,0.75,0.68,0.75,0.75,0.6497629354772212,0.7322201607915894,0.75
6,"(5, (0, 1), (50, 500))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.77,0.7086999022482893,0.7815249266862171,0.77,0.7133333333333333,0.77,0.7699999999999999,0.707522535225979,0.7729099426565976,0.77
7,"(5, (0, 1), (100, 200))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.76,0.6934232026143792,0.7602634803921569,0.76,0.6866666666666666,0.76,0.76,0.6809929113212072,0.753318940916648,0.76
8,"(5, (0, 1), (100, 250))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.83,0.7861952861952862,0.8396464646464646,0.83,0.7799999999999999,0.83,0.83,0.7728960279080569,0.82714676840579,0.83
9,"(5, (0, 1), (100, 300))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.85,0.8091397849462365,0.8568548387096775,0.85,0.8066666666666666,0.85,0.85,0.8021885521885522,0.8491161616161617,0.85
10,"(5, (0, 1), (100, 350))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.77,0.699462365591398,0.7745967741935484,0.77,0.7000000000000001,0.77,0.7699999999999999,0.6953102453102454,0.7689574314574316,0.77
11,"(5, (0, 1), (100, 400))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.83,0.7817204301075269,0.8362903225806452,0.83,0.7799999999999999,0.83,0.83,0.7754689754689754,0.8290764790764791,0.83
12,"(5, (0, 1), (100, 450))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.7570850202429149,0.8178137651821862,0.8,0.7399999999999999,0.8,0.8000000000000002,0.720665299612668,0.7879737221842485,0.8
13,"(5, (0, 1), (100, 500))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.81,0.7467948717948718,0.8100961538461539,0.81,0.7466666666666667,0.81,0.81,0.7465652927837801,0.809923969587835,0.81
14,"(5, (0, 1), (150, 200))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.73,0.647450110864745,0.7355875831485588,0.73,0.6533333333333333,0.73,0.7299999999999999,0.6211434068576925,0.7107555143269428,0.73
15,"(5, (0, 1), (150, 250))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.76,0.6922619047619047,0.7691964285714286,0.76,0.6866666666666666,0.76,0.76,0.6763077933809641,0.7547055925104706,0.76
16,"(5, (0, 1), (150, 300))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.71,0.6053921568627451,0.7040441176470589,0.71,0.6133333333333333,0.71,0.7100000000000001,0.6003858343668182,0.7002893757751137,0.71
17,"(5, (0, 1), (150, 350))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.83,0.8072072072072073,0.8554054054054054,0.83,0.7866666666666666,0.83,0.83,0.7738424402018872,0.8252797893350887,0.83
18,"(5, (0, 1), (150, 400))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.74,0.6604938271604938,0.7453703703703703,0.74,0.66,0.74,0.74,0.6598983027554456,0.7423984745413317,0.74
19,"(5, (0, 1), (150, 450))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.72,0.624221844934918,0.7181663837011886,0.72,0.6266666666666667,0.72,0.72,0.6212121212121212,0.7159090909090909,0.72
20,"(5, (0, 1), (150, 500))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.72,0.6274509803921569,0.7205882352941176,0.72,0.6333333333333333,0.72,0.72,0.6218684015294186,0.7138760486218113,0.72
21,"(5, (0, 1), (200, 200))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.79,0.739938080495356,0.8049535603715171,0.79,0.7399999999999999,0.79,0.79,0.7308309373659715,0.7903912442615919,0.79
22,"(5, (0, 1), (200, 250))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.79,0.7301587301587302,0.7976190476190476,0.79,0.7333333333333334,0.79,0.79,0.7308432807085099,0.7930304197150558,0.79
23,"(5, (0, 1), (200, 300))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.6837606837606837,0.7628205128205129,0.75,0.68,0.75,0.75,0.657670963122091,0.7381511815252416,0.75
24,"(5, (0, 1), (200, 350))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.83,0.7824074074074074,0.8368055555555556,0.83,0.7733333333333334,0.83,0.83,0.7688018495852033,0.8266013871889024,0.83
25,"(5, (0, 1), (200, 400))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.81,0.7827260458839406,0.8370445344129556,0.81,0.7533333333333333,0.81,0.81,0.7382091592617909,0.8011316169210906,0.81
26,"(5, (0, 1), (200, 450))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.74,0.6515151515151515,0.7386363636363636,0.74,0.66,0.74,0.74,0.6276871276871278,0.7182400932400932,0.74
27,"(5, (0, 1), (200, 500))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.76,0.7535460992907801,0.8151595744680852,0.76,0.6866666666666666,0.76,0.76,0.6211540694299315,0.7133402995471961,0.76
28,"(5, (0.1, 0.9), (50, 200))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.78,0.7077175697865353,0.7807881773399015,0.78,0.7066666666666667,0.78,0.78,0.7047772410091251,0.7785829307568437,0.78
29,"(5, (0.1, 0.9), (50, 250))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.83,0.8333333333333334,0.875,0.83,0.7733333333333333,0.83,0.83,0.7509157509157509,0.8131868131868132,0.83
30,"(5, (0.1, 0.9), (50, 300))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.84,0.8171296296296297,0.8628472222222223,0.84,0.7999999999999999,0.84,0.8399999999999999,0.7892788462846155,0.8368570938971351,0.84
31,"(5, (0.1, 0.9), (50, 350))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.79,0.7328042328042329,0.7996031746031746,0.79,0.7200000000000001,0.79,0.79,0.7057587221521647,0.7793190416141236,0.79
32,"(5, (0.1, 0.9), (50, 400))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.76,0.6907563025210083,0.7680672268907562,0.76,0.6933333333333334,0.76,0.76,0.6804988662131519,0.7552721088435373,0.76
33,"(5, (0.1, 0.9), (50, 450))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.79,0.75,0.8125,0.79,0.7200000000000001,0.79,0.79,0.6923076923076924,0.7692307692307692,0.79
34,"(5, (0.1, 0.9), (50, 500))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.77,0.7092592592592593,0.7819444444444444,0.77,0.7000000000000001,0.77,0.7699999999999999,0.6876166031903738,0.7631871998675277,0.77
35,"(5, (0.1, 0.9), (100, 200))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.76,0.6965497076023391,0.7674122807017544,0.76,0.6866666666666666,0.76,0.76,0.6644330044330043,0.7433247533247532,0.76
36,"(5, (0.1, 0.9), (100, 250))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.84,0.7976973684210527,0.8482730263157895,0.84,0.7933333333333333,0.84,0.8399999999999999,0.7877015771752615,0.8382509303561935,0.84
37,"(5, (0.1, 0.9), (100, 300))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.83,0.7789968652037618,0.8342476489028213,0.83,0.7799999999999999,0.83,0.83,0.7773001886477063,0.8304498889605273,0.83
38,"(5, (0.1, 0.9), (100, 350))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.77,0.7199612403100776,0.7899709302325582,0.77,0.7000000000000001,0.77,0.7699999999999999,0.6564666270548624,0.7398247177658942,0.77
39,"(5, (0.1, 0.9), (100, 400))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.72,0.631547619047619,0.7236607142857143,0.72,0.6333333333333333,0.72,0.72,0.6215652459554898,0.7136486819413649,0.72
40,"(5, (0.1, 0.9), (100, 450))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.77,0.703989703989704,0.7779922779922779,0.77,0.7000000000000001,0.77,0.7699999999999999,0.6817722301593269,0.7588039200942427,0.77
41,"(5, (0.1, 0.9), (100, 500))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.7637917637917638,0.8228438228438228,0.8,0.7333333333333334,0.8,0.8000000000000002,0.7106481481481483,0.7829861111111112,0.8
42,"(5, (0.1, 0.9), (150, 200))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.81,0.7625000000000001,0.821875,0.81,0.7533333333333333,0.81,0.81,0.7421614519175496,0.8040958364129096,0.81
43,"(5, (0.1, 0.9), (150, 250))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.73,0.638888888888889,0.7291666666666667,0.73,0.6533333333333333,0.73,0.7299999999999999,0.6217489074631932,0.7112096397810683,0.73
44,"(5, (0.1, 0.9), (150, 300))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.6709401709401709,0.7532051282051282,0.75,0.6733333333333333,0.75,0.75,0.6464077714077714,0.7322805760305761,0.75
45,"(5, (0.1, 0.9), (150, 350))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.76,0.6905901116427432,0.7679425837320574,0.76,0.6933333333333334,0.76,0.76,0.6849423154841873,0.7586046957968139,0.76
46,"(5, (0.1, 0.9), (150, 400))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.79,0.7253086419753086,0.7939814814814815,0.79,0.7266666666666667,0.79,0.79,0.7255707255707255,0.7916527916527916,0.79
47,"(5, (0.1, 0.9), (150, 450))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.77,0.699462365591398,0.7745967741935484,0.77,0.7000000000000001,0.77,0.7699999999999999,0.6953102453102454,0.7689574314574316,0.77
48,"(5, (0.1, 0.9), (150, 500))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.77,0.7085858585858587,0.7814393939393941,0.77,0.7133333333333333,0.77,0.7699999999999999,0.7043778225434819,0.7705514081447248,0.77
49,"(5, (0.1, 0.9), (200, 200))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.74,0.6626016260162602,0.746951219512195,0.74,0.66,0.74,0.74,0.6272246272246272,0.7178932178932179,0.74
50,"(5, (0.1, 0.9), (200, 250))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.82,0.7799564270152506,0.8349673202614379,0.82,0.7733333333333333,0.82,0.82,0.7653691354350176,0.8189248107599366,0.82
51,"(5, (0.1, 0.9), (200, 300))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.79,0.7627494456762749,0.8220620842572063,0.79,0.7333333333333334,0.79,0.79,0.7070019927162784,0.7751494537208824,0.79
52,"(5, (0.1, 0.9), (200, 350))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.86,0.8333333333333334,0.875,0.86,0.82,0.86,0.8599999999999999,0.8153980327196045,0.859023272014451,0.86
53,"(5, (0.1, 0.9), (200, 400))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.72,0.6305555555555555,0.7229166666666668,0.72,0.64,0.72,0.72,0.6114924972067829,0.7035173320887607,0.72
54,"(5, (0.1, 0.9), (200, 450))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.7474747474747474,0.8106060606060607,0.8,0.7399999999999999,0.8,0.8000000000000002,0.7344036461919381,0.798277482118701,0.8
55,"(5, (0.1, 0.9), (200, 500))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.81,0.7585784313725491,0.8189338235294117,0.81,0.7466666666666667,0.81,0.81,0.7381838225161913,0.8036378668871436,0.81
56,"(5, (0.2, 0.8), (50, 200))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.7425679949399114,0.8020240354206197,0.8,0.7333333333333334,0.8,0.8000000000000002,0.7303652292139513,0.7952986743857109,0.8
57,"(5, (0.2, 0.8), (50, 250))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.81,0.7662037037037037,0.8246527777777777,0.81,0.7600000000000001,0.81,0.81,0.7458295593327294,0.8042701286832207,0.81
58,"(5, (0.2, 0.8), (50, 300))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.6648926237161531,0.743767507002801,0.75,0.6666666666666666,0.75,0.75,0.6496911229584496,0.7347930946940848,0.75
59,"(5, (0.2, 0.8), (50, 350))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.81,0.7515432098765432,0.8136574074074073,0.81,0.7533333333333333,0.81,0.81,0.7519966805681091,0.8114722579008293,0.81
60,"(5, (0.2, 0.8), (50, 400))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.79,0.7267080745341614,0.7950310559006212,0.79,0.7266666666666667,0.79,0.79,0.7256686360459946,0.7917262245092433,0.79
61,"(5, (0.2, 0.8), (50, 450))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.7396825396825397,0.8047619047619048,0.8,0.7399999999999999,0.8,0.8000000000000002,0.7365539452495975,0.7998902064119455,0.8
62,"(5, (0.2, 0.8), (50, 500))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.77,0.7204545454545453,0.790340909090909,0.77,0.7000000000000001,0.77,0.7699999999999999,0.674980574980575,0.7537101787101786,0.77
63,"(5, (0.2, 0.8), (100, 200))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.7615873015873015,0.8161904761904762,0.8,0.7399999999999999,0.8,0.8000000000000002,0.7322222222222221,0.7941666666666666,0.8
64,"(5, (0.2, 0.8), (100, 250))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.78,0.7091114883984154,0.7818336162988114,0.78,0.7066666666666667,0.78,0.78,0.7023809523809524,0.7767857142857143,0.78
65,"(5, (0.2, 0.8), (100, 300))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.6666666666666666,0.75,0.75,0.6666666666666666,0.75,0.75,0.6497127644668629,0.7372845733501471,0.75
66,"(5, (0.2, 0.8), (100, 350))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.81,0.7763157894736842,0.8322368421052632,0.81,0.7466666666666667,0.81,0.81,0.7282997282997283,0.7962247962247964,0.81
67,"(5, (0.2, 0.8), (100, 400))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.81,0.7534722222222222,0.8151041666666665,0.81,0.7466666666666667,0.81,0.81,0.7416020671834626,0.8062015503875969,0.81
68,"(5, (0.2, 0.8), (100, 450))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.78,0.7268518518518517,0.7951388888888888,0.78,0.7200000000000001,0.78,0.78,0.7077114732338358,0.7756815641090503,0.78
69,"(5, (0.2, 0.8), (100, 500))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.76,0.6987179487179488,0.7740384615384616,0.76,0.6866666666666666,0.76,0.76,0.6644257894257896,0.7457940895440897,0.76
70,"(5, (0.2, 0.8), (150, 200))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.79,0.7393650793650793,0.7995238095238095,0.79,0.7266666666666667,0.79,0.79,0.7155555555555555,0.7816666666666666,0.79
71,"(5, (0.2, 0.8), (150, 250))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.74,0.6689814814814814,0.7465277777777777,0.74,0.6733333333333333,0.74,0.74,0.6574594651935144,0.7328905172624828,0.74
72,"(5, (0.2, 0.8), (150, 300))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.77,0.7003367003367004,0.7752525252525253,0.77,0.7000000000000001,0.77,0.7699999999999999,0.6919016413803903,0.7664009785100403,0.77
73,"(5, (0.2, 0.8), (150, 350))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.71,0.6229166666666667,0.7171875,0.71,0.6266666666666666,0.71,0.7100000000000001,0.6204877272546445,0.710263754624657,0.71
74,"(5, (0.2, 0.8), (150, 400))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.76,0.6808149405772496,0.7606112054329373,0.76,0.68,0.76,0.76,0.6753246753246754,0.7564935064935066,0.76
75,"(5, (0.2, 0.8), (150, 450))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.73,0.6462962962962963,0.7347222222222223,0.73,0.6466666666666666,0.73,0.7299999999999999,0.6324253463597725,0.7217937572445768,0.73
76,"(5, (0.2, 0.8), (150, 500))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.77,0.703989703989704,0.7779922779922779,0.77,0.7000000000000001,0.77,0.7699999999999999,0.6817722301593269,0.7588039200942427,0.77
77,"(5, (0.2, 0.8), (200, 200))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.73,0.6666666666666666,0.75,0.73,0.6733333333333333,0.73,0.7299999999999999,0.6645299970395542,0.7352396030428235,0.73
78,"(5, (0.2, 0.8), (200, 250))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.72,0.65,0.7375,0.72,0.6533333333333333,0.72,0.72,0.6448681732580037,0.7232344632768363,0.72
79,"(5, (0.2, 0.8), (200, 300))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.6897546897546897,0.7673160173160173,0.75,0.6933333333333334,0.75,0.75,0.6857612860236548,0.7539042978510744,0.75
80,"(5, (0.2, 0.8), (200, 350))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.74,0.6714285714285714,0.7535714285714286,0.74,0.6733333333333333,0.74,0.74,0.6625589387037482,0.7391872452649244,0.74
81,"(5, (0.2, 0.8), (200, 400))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.6711711711711712,0.7533783783783784,0.75,0.6733333333333333,0.75,0.75,0.6539255248932668,0.7379188911446977,0.75
82,"(5, (0.2, 0.8), (200, 450))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.77,0.7120524977667836,0.778937332508761,0.77,0.7066666666666667,0.77,0.7699999999999999,0.7006715106153759,0.7679278753857744,0.77
83,"(5, (0.2, 0.8), (200, 500))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.78,0.7185185185185184,0.7888888888888889,0.78,0.7133333333333334,0.78,0.78,0.6985455649390077,0.7713839211790031,0.78
84,"(5, (0.3, 0.7), (50, 200))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.76,0.7058624262713216,0.7744948589191774,0.76,0.68,0.76,0.76,0.6431643164316432,0.7298979897989798,0.76
85,"(5, (0.3, 0.7), (50, 250))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.74,0.6666666666666666,0.75,0.74,0.6666666666666666,0.74,0.74,0.6397669254812112,0.7247231532945818,0.74
86,"(5, (0.3, 0.7), (50, 300))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.81,0.7575757575757575,0.8181818181818181,0.81,0.7533333333333333,0.81,0.81,0.7458978990655013,0.8068981717738734,0.81
87,"(5, (0.3, 0.7), (50, 350))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.77,0.7139001349527665,0.785425101214575,0.77,0.7000000000000001,0.77,0.7699999999999999,0.6819574187995241,0.7589428115743906,0.77
88,"(5, (0.3, 0.7), (50, 400))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.6666666666666666,0.75,0.75,0.6666666666666666,0.75,0.75,0.6600027199782401,0.7450020399836801,0.75
89,"(5, (0.3, 0.7), (50, 450))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.74,0.661624649859944,0.7462184873949579,0.74,0.6666666666666666,0.74,0.74,0.6535147392290249,0.7350340136054422,0.74
90,"(5, (0.3, 0.7), (50, 500))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.76,0.7007947639083684,0.7755960729312763,0.76,0.7066666666666667,0.76,0.76,0.7003968253968255,0.7648809523809524,0.76
91,"(5, (0.3, 0.7), (100, 200))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.58004158004158,0.685031185031185,0.7,0.6,0.7,0.7,0.5755517826825127,0.6816638370118845,0.7
92,"(5, (0.3, 0.7), (100, 250))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.73,0.6485442661913251,0.7266042780748663,0.73,0.6466666666666666,0.73,0.7299999999999999,0.6374216900243429,0.7206405249439998,0.73
93,"(5, (0.3, 0.7), (100, 300))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.73,0.6487528344671202,0.7314625850340135,0.73,0.6533333333333333,0.73,0.7299999999999999,0.6366203013743997,0.7198894684550422,0.73
94,"(5, (0.3, 0.7), (100, 350))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.84,0.797979797979798,0.8484848484848484,0.84,0.7999999999999999,0.84,0.8399999999999999,0.7959052092790694,0.8418268661429755,0.84
95,"(5, (0.3, 0.7), (100, 400))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.76,0.683991683991684,0.7629937629937629,0.76,0.68,0.76,0.76,0.6604414261460102,0.7453310696095076,0.76
96,"(5, (0.3, 0.7), (100, 450))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.71,0.6102756892230576,0.7077067669172932,0.71,0.6266666666666666,0.71,0.7100000000000001,0.6024768881911738,0.6967556253270538,0.71
97,"(5, (0.3, 0.7), (100, 500))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.74,0.6555801921655581,0.7416851441241685,0.74,0.6666666666666666,0.74,0.74,0.6312444169587027,0.7183312719027005,0.74
98,"(5, (0.3, 0.7), (150, 200))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.71,0.638095238095238,0.7285714285714286,0.71,0.6466666666666666,0.71,0.7100000000000001,0.634307992202729,0.7125730994152047,0.71
99,"(5, (0.3, 0.7), (150, 250))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.6909041394335512,0.7577614379084969,0.75,0.6933333333333334,0.75,0.75,0.6826531952946729,0.7466837740220251,0.75
100,"(5, (0.3, 0.7), (150, 300))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.72,0.6430555555555556,0.7270833333333333,0.72,0.6466666666666666,0.72,0.72,0.6401957274137725,0.7199427139276763,0.72
101,"(5, (0.3, 0.7), (150, 350))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.76,0.686091686091686,0.7645687645687645,0.76,0.68,0.76,0.76,0.6527777777777778,0.7395833333333333,0.76
102,"(5, (0.3, 0.7), (150, 400))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.6666666666666666,0.75,0.75,0.6666666666666666,0.75,0.75,0.6555050296265674,0.7416287722199256,0.75
103,"(5, (0.3, 0.7), (150, 450))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.77,0.6997354497354498,0.7748015873015873,0.77,0.6933333333333334,0.77,0.7699999999999999,0.6777357433095138,0.7583018074821354,0.77
104,"(5, (0.3, 0.7), (150, 500))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.72,0.6466666666666666,0.72,0.72,0.6466666666666666,0.72,0.72,0.6355050296265674,0.7116287722199256,0.72
105,"(5, (0.3, 0.7), (200, 200))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.6307650977863744,0.7124355254674404,0.7,0.6333333333333333,0.7,0.7,0.6265197298258087,0.7018485602559545,0.7
106,"(5, (0.3, 0.7), (200, 250))",1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.76,0.6948860625331214,0.7613606253312136,0.76,0.6866666666666666,0.76,0.76,0.6646122328013098,0.7410334320267248,0.76
